,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7122,U001,200769623,WAL-MAR co,09:59.2,2020,1930715247,28-03-2020,12-04-2020,28-03-2020,NAH4,42669.07,0-15
7123,U001,200769623,WAL-MAR systems,09:38.5,2020,1930774245,12-04-2020,27-04-2020,12-04-2020,NAH4,13433.45,0-15
7124,U001,200705742,DOT co,48:39.7,2020,1930774859,11-04-2020,15-05-2020,11-04-2020,NAAW,4603.46,Less than 0
7125,U001,200778870,C corp,23:50.0,2020,1930842755,01-05-2020,16-05-2020,01-05-2020,NAA8,32589.84,0-15
7126,U013,140103293,SUPERV us,41:15.0,2020,1991841346,02-04-2020,02-05-2020,02-04-2020,NAVE,19487.87,16-30
7127,U001,200744019,TARG trust,33:17.5,2020,1930857225,04-05-2020,19-05-2020,04-05-2020,NAA8,50364.46,0-15
7128,U001,200418007,AM corporation,47:05.9,2020,1930659694,20-03-2020,04-04-2020,20-03-2020,NAA8,10685.58,0-15
7129,U001,CCCA02,KRAFT  ,32:33.9,2020,1930689733,25-03-2020,29-04-2020,25-03-2020,NAG2,15275.52,16-30
7130,U001,200466603,SMITH'S llc,14:04.0,2020,1930751058,07-04-2020,22-04-2020,07-04-2020,NAA8,15663.65,0-15
7131,U001,200729290,KROGER foundation,50:24.0,2020,1930753220,07-04-2020,22-04-2020,07-04-2020,NAA8,53001.68,0-15
7132,U001,200769623,WAL-MAR trust,44:49.9,2020,1930780385,14-04-2020,29-04-2020,14-04-2020,NAH4,1790.25,0-15
7133,U001,200729942,SA corp,41:20.3,2020,1930753490,06-04-2020,21-04-2020,06-04-2020,NAA8,5048.28,0-15
7134,U001,200769623,WAL-MAR systems,53:48.1,2020,1930675478,23-03-2020,07-04-2020,23-03-2020,NAH4,34732.77,16-30
7135,U001,200772595,SAFEW corporation,42:23.5,2020,1930583951,28-02-2020,14-03-2020,28-02-2020,NAA8,10636.19,0-15
7136,CA02,140106372,G T  ,21:02.7,2020,2960632742,06-05-2020,18-05-2020,08-05-2020,CA10,31455.109,0-15
7137,U001,200778870,C ,29:35.1,2020,1930685450,23-03-2020,07-04-2020,23-03-2020,NAA8,4817.07,0-15
7138,U013,140103409,BUTTE co,19:05.9,2020,1991841115,15-03-2020,14-04-2020,15-03-2020,NAVE,9083.25,0-15
7139,U001,200769623,WAL-MAR associates,44:08.0,2020,1930723190,31-03-2020,15-04-2020,31-03-2020,NAH4,3703.19,0-15
7140,U001,200726979,BJ'S  ,04:34.0,2020,1930838543,30-04-2020,15-05-2020,30-04-2020,NAA8,428.71,0-15
7141,U001,200148860,DOLLA trust,22:23.4,2020,1930624332,11-03-2020,26-03-2020,11-03-2020,NAA8,15367.37,0-15
7142,U001,200769623,WAL-MAR foundation,52:52.4,2020,1930612024,08-03-2020,23-03-2020,08-03-2020,NAH4,15220.56,0-15
7143,U001,100053884,CAR co,06:07.9,2020,1930839520,29-04-2020,14-05-2020,29-04-2020,NAA8,1186.92,0-15
7144,U001,200759878,SA co,51:27.9,2020,1930748593,04-04-2020,19-04-2020,04-04-2020,NAH4,11922.35,0-15
7145,U001,200750051,ALBER systems,46:40.2,2020,1930627249,09-03-2020,24-03-2020,09-03-2020,NAA8,99542.34,0-15
7146,U001,200772595,SAFEW co,33:16.2,2020,1930877215,07-05-2020,22-05-2020,07-05-2020,NAA8,589.29,0-15
7147,U001,200705742,DOT associates,37:16.3,2020,1930647573,13-03-2020,28-03-2020,13-03-2020,NAA8,5942.49,0-15
7148,U001,200769623,WAL-MAR co,52:31.7,2020,1930616846,07-03-2020,22-03-2020,07-03-2020,NAH4,19375.59,0-15
7149,U001,200762301,C&S WH systems,15:07.3,2020,1930798194,18-04-2020,03-05-2020,18-04-2020,NAC6,10172.24,Less than 0
7150,U001,200743123,KROGER associates,29:29.0,2020,1930722728,31-03-2020,15-04-2020,31-03-2020,NAA8,64871.11,0-15
7151,U001,200592182,DECA in,59:08.1,2020,1930823218,24-04-2020,09-05-2020,16-04-2020,NAM4,5869.55,Less than 0
7152,U001,200418007,AM trust,05:33.3,2020,1930759995,08-04-2020,23-04-2020,08-04-2020,NAA8,22096.3,0-15
7153,U001,200744019,TARG corporation,10:38.8,2020,1930817133,23-04-2020,08-05-2020,23-04-2020,NAA8,1844.59,0-15
7154,U001,200780383,MEIJ corp,07:09.9,2020,1930860646,06-05-2020,21-05-2020,06-05-2020,NAA8,3750.88,0-15
7155,U001,200625175,ALD trust,06:03.4,2020,1930856257,05-05-2020,20-05-2020,05-05-2020,NAA8,23200.03,0-15
7156,U001,200759878,SA foundation,55:52.6,2020,1930719325,29-03-2020,13-04-2020,29-03-2020,NAH4,21614.94,0-15
7157,U001,200769623,WAL-MAR llc,23:28.7,2020,1930627762,10-03-2020,25-03-2020,10-03-2020,NAH4,59654.31,0-15
7158,U001,200769623,WAL-MAR us,58:12.7,2020,1930777756,12-04-2020,27-04-2020,12-04-2020,NAH4,67629.97,0-15
7159,U001,200726979,BJ'S  llc,18:19.9,2020,1930648345,16-03-2020,31-03-2020,16-03-2020,NAA8,17033.43,0-15
7160,U001,200793568,SUPE llc,45:35.3,2020,1930829138,27-04-2020,12-05-2020,27-04-2020,NAA8,673.11,0-15
7161,U001,200769623,WAL-MAR in,09:40.4,2020,1930756801,07-04-2020,22-04-2020,07-04-2020,NAH4,47565.25,0-15
7162,U001,200799367,MCL corporation,47:33.9,2020,1930648220,19-03-2020,03-04-2020,19-03-2020,NAA8,25750.96,0-15
7163,U001,200772670,ASSOCIAT corp,18:36.9,2020,1930786342,14-04-2020,29-04-2020,14-04-2020,NAU5,604.65,0-15
7164,U001,200331749,SYSC ,05:21.8,2020,1930642632,12-03-2020,27-03-2020,12-03-2020,NAA8,27340.51,0-15
7165,U001,200974851,RESTA corporation,51:47.0,2020,1930673186,19-03-2020,08-04-2020,19-03-2020,NAD1,1302.48,0-15
7166,U001,CCU013,KRAFT F foundation,18:53.0,2020,1930558446,27-02-2020,27-02-2020,27-02-2020,NAX2,26226.85,31-45
7167,U001,200895843,US  corp,36:01.6,2020,1930821730,23-04-2020,08-05-2020,23-04-2020,NAA8,10120.38,0-15
7168,U001,200769623,WAL-MAR corporation,39:49.6,2020,1930683493,22-03-2020,06-04-2020,22-03-2020,NAH4,82.03,0-15
7169,U001,200752302,KROGER co,22:52.6,2020,1930770870,11-04-2020,26-04-2020,11-04-2020,NAA8,17783.97,0-15
7170,U001,200762301,C&S WH corp,36:28.9,2020,1930741915,04-04-2020,19-04-2020,04-04-2020,NAC6,9827.03,Less than 0
7171,U001,200769623,WAL-MAR ,03:54.7,2020,1930855027,04-05-2020,19-05-2020,04-05-2020,NAH4,1991.84,0-15
7172,U001,200769623,WAL-MAR co,30:39.4,2020,1930700124,26-03-2020,10-04-2020,26-03-2020,NAH4,5758.73,0-15
7173,U001,200418007,AM systems,46:29.9,2020,1930755276,07-04-2020,22-04-2020,07-04-2020,NAA8,85996.41,0-15
7174,U001,200769623,WAL-MAR co,09:06.0,2020,1930606189,07-03-2020,22-03-2020,07-03-2020,NAH4,67076.99,0-15
7175,U001,200519201,KROGE co,37:45.7,2020,1930703414,27-03-2020,31-05-2020,27-03-2020,NAGD,44912.03,0-15
7176,U001,200769623,WAL-MAR co,29:54.7,2020,1930714833,29-03-2020,13-04-2020,29-03-2020,NAH4,8264.14,0-15
7177,U001,200769623,WAL-MAR us,50:51.4,2020,1930630419,11-03-2020,26-03-2020,11-03-2020,NAH4,295.42,0-15
7178,U001,200769623,WAL-MAR ,50:16.8,2020,1930714066,29-03-2020,13-04-2020,29-03-2020,NAH4,6842.84,0-15
7179,U001,200769623,WAL-MAR in,28:11.6,2020,1930687459,24-03-2020,08-04-2020,24-03-2020,NAH4,58354.39,16-30
7180,CA02,140104423,METRO  us,21:02.0,2020,2960627671,14-04-2020,26-04-2020,16-04-2020,CA10,61446.525,0-15
7181,U001,200725421,BEN  co,49:48.9,2020,1930584924,03-03-2020,18-03-2020,03-03-2020,NAA8,20865.77,0-15
7182,U001,200705742,DOT corporation,11:27.4,2020,1930642692,12-03-2020,01-04-2020,12-03-2020,NAD1,4970.43,Less than 0
7183,U001,200769623,WAL-MAR llc,31:26.1,2020,1930692863,24-03-2020,08-04-2020,24-03-2020,NAH4,7119.91,16-30
7184,U001,200769623,WAL-MAR foundation,55:24.7,2020,1930655245,17-03-2020,01-04-2020,17-03-2020,NAH4,9333.44,0-15
7185,U001,200769623,WAL-MAR in,47:48.1,2020,1930692515,26-03-2020,10-04-2020,26-03-2020,NAH4,51165.26,0-15
7186,U001,200761734,H E BUT llc,45:23.2,2020,1930630035,10-03-2020,25-03-2020,10-03-2020,NAA8,21683.13,0-15
7187,U001,200769623,WAL-MAR in,17:49.5,2020,1930883709,09-05-2020,24-05-2020,09-05-2020,NAH4,3270.04,0-15
7188,U001,200769623,WAL-MAR ,47:47.1,2020,1930827415,26-04-2020,11-05-2020,26-04-2020,NAH4,73160.61,0-15
7189,U001,200078795,H T H llc,31:13.4,2020,1930630690,10-03-2020,25-03-2020,10-03-2020,NAA8,1586.8,0-15
7190,U001,200418007,AM associates,39:01.1,2020,1930715861,02-04-2020,17-04-2020,02-04-2020,NAA8,119.9,0-15
7191,CA02,100018048,GROUP us,02:38.1,2020,2960625276,01-04-2020,13-04-2020,03-04-2020,CA10,19560.737,0-15
7192,U001,200769623,WAL-MAR llc,11:30.6,2020,1930692958,24-03-2020,08-04-2020,24-03-2020,NAH4,45886.53,16-30
7193,U001,200769623,WAL-MAR associates,53:46.3,2020,1930698388,26-03-2020,10-04-2020,26-03-2020,NAH4,11173.41,0-15
7194,U001,200707822,PUBLI systems,41:17.1,2020,1930768546,08-04-2020,23-04-2020,08-04-2020,NAA8,55235.64,0-15
7195,CA02,140106293,ATLANT trust,06:00.7,2020,2960616795,07-03-2020,25-03-2020,15-03-2020,CA10,22.589,0-15
7196,CA02,140106408,WAL-M in,50:43.5,2020,2960632332,02-05-2020,13-05-2020,03-05-2020,CA10,49281.75,16-30
7197,U001,200762301,C&S WH corporation,32:10.2,2020,1930738956,03-04-2020,18-04-2020,03-04-2020,NAC6,2906.98,0-15
7198,U001,200148860,DOLLA corporation,21:07.3,2020,1930627235,10-03-2020,25-03-2020,10-03-2020,NAA8,45677.4,Less than 0
7199,U001,200806580,BE systems,29:02.1,2020,1930666809,19-03-2020,03-04-2020,19-03-2020,NAA8,3583.5,0-15
7200,U001,200769623,WAL-MAR corp,29:22.1,2020,1930677230,23-03-2020,07-04-2020,23-03-2020,NAH4,9636.77,16-30
7201,U001,200794332,COST co,09:19.7,2020,1930649383,18-03-2020,02-04-2020,18-03-2020,NAAX,49234.61,Less than 0
7202,U001,200353024,DECA corp,56:56.9,2020,1930876516,07-05-2020,24-05-2020,01-05-2020,NAM4,3218.64,Less than 0
7203,U001,200707005,KING S foundation,37:29.1,2020,1930758541,08-04-2020,23-04-2020,08-04-2020,NAA8,11977.79,0-15
7204,U001,200744019,TARG associates,05:07.1,2020,1930704793,27-03-2020,11-04-2020,27-03-2020,NAA8,6900.94,0-15
7205,U001,200744019,TARG foundation,30:17.7,2020,1930709719,27-03-2020,11-04-2020,27-03-2020,NAA8,49604.86,0-15
7206,CA02,140105785,SHOPPE associates,45:49.5,2020,2960629527,21-04-2020,02-05-2020,22-04-2020,CA10,93630.88,16-30
7207,U001,200705742,DOT ,19:01.2,2020,1930670579,19-03-2020,20-04-2020,19-03-2020,NA32,22439.19,Less than 0
7208,U001,200799367,MCL co,08:12.1,2020,1930624016,09-03-2020,13-05-2020,09-03-2020,NAGD,940.4,0-15
7209,U001,200769623,WAL-MAR associates,33:50.8,2020,1930570576,27-02-2020,13-03-2020,27-02-2020,NAH4,44515.69,0-15
7210,CA02,140104423,METRO  corporation,08:35.9,2020,2960626744,04-04-2020,16-04-2020,06-04-2020,CA10,107038.386,0-15
7211,U001,200762301,C&S WH foundation,55:26.8,2020,1930848451,01-05-2020,16-05-2020,01-05-2020,NAC6,52987.36,0-15
7212,U001,200769623,WAL-MAR corporation,20:14.2,2020,1930582324,29-02-2020,15-03-2020,29-02-2020,NAH4,42065.79,0-15
7213,U001,200769623,WAL-MAR co,28:04.2,2020,1930852834,03-05-2020,18-05-2020,03-05-2020,NAH4,24148.62,0-15
7214,U001,200705742,DOT corporation,14:54.9,2020,1930823705,24-04-2020,14-05-2020,24-04-2020,NAD1,25963.79,Less than 0
7215,U001,200290370,BARGAIN  corp,03:17.2,2020,1930689184,27-03-2020,11-04-2020,27-03-2020,NAA8,4700.8,0-15
7216,U001,200778998,CE ,16:13.0,2020,1930882117,10-05-2020,25-05-2020,10-05-2020,NAA8,22352.11,0-15
7217,U001,200769623,WAL-MAR corporation,32:12.8,2020,1930586713,04-03-2020,19-03-2020,04-03-2020,NAH4,53686.71,0-15
7218,CA02,140106408,WAL-M corporation,25:37.5,2020,2960623444,26-03-2020,05-04-2020,26-03-2020,CA10,64614.221,16-30
7219,U001,200769623,WAL-MAR in,39:42.2,2020,1930879368,10-05-2020,25-05-2020,10-05-2020,NAH4,1518.56,0-15
7220,U001,200353024,DECA llc,14:37.3,2020,1930877454,08-05-2020,11-05-2020,01-05-2020,NAM2,8546.75,Less than 0
7221,CA02,140106372,G T  co,06:49.2,2020,2960630716,28-04-2020,10-05-2020,30-04-2020,CA10,43050.651,16-30
7222,U001,200769623,WAL-MAR trust,52:54.6,2020,1930862638,07-05-2020,22-05-2020,07-05-2020,NAH4,1322.22,0-15
7223,U001,200769623,WAL-MAR trust,37:45.9,2020,1930584928,01-03-2020,16-03-2020,01-03-2020,NAH4,5354.98,0-15
7224,U001,200772670,ASSOCIAT us,28:05.4,2020,1930788743,14-04-2020,29-04-2020,14-04-2020,NAU5,72841.58,0-15
7225,U001,200915438,GROC ,11:55.4,2020,1930681190,23-03-2020,07-04-2020,23-03-2020,NAA8,23997,0-15
7226,U001,200769623,WAL-MAR llc,24:52.4,2020,1930607408,07-03-2020,22-03-2020,07-03-2020,NAH4,661.11,0-15
7227,CA02,140104409,LOB co,42:23.8,2020,2960618586,07-03-2020,26-03-2020,16-03-2020,CA10,69894.139,0-15
7228,U001,200769623,WAL-MAR corp,32:04.1,2020,1930654090,16-03-2020,31-03-2020,16-03-2020,NAH4,21195.68,0-15
7229,U001,200661137,AFFI in,08:22.8,2020,1930605734,04-03-2020,19-03-2020,04-03-2020,NAA8,3926.69,0-15
7230,U001,200759878,SA foundation,25:02.6,2020,1930774500,11-04-2020,26-04-2020,11-04-2020,NAH4,6623.99,0-15
7231,U001,200769623,WAL-MAR foundation,50:48.1,2020,1930783631,16-04-2020,20-06-2020,16-04-2020,NAGD,35697.79,0-15
7232,U001,200769623,WAL-MAR llc,25:54.6,2020,1930643026,13-03-2020,28-03-2020,13-03-2020,NAH4,27144.86,0-15
7233,U001,200790107,ROU systems,43:27.2,2020,1930847972,03-05-2020,18-05-2020,03-05-2020,NAC6,16505.45,0-15
7234,U001,200772670,ASSOCIAT systems,00:25.0,2020,1930765116,08-04-2020,23-04-2020,08-04-2020,NAU5,3813.07,0-15
7235,U001,200781803,JRD associates,36:17.7,2020,1930729892,01-04-2020,21-04-2020,01-04-2020,NAD1,412.86,0-15
7236,U001,200769623,WAL-MAR ,01:18.4,2020,1930855883,05-05-2020,20-05-2020,05-05-2020,NAH4,20017.27,0-15
7237,U001,200769623,WAL-MAR in,29:22.4,2020,1930700397,25-03-2020,09-04-2020,25-03-2020,NAH4,471.56,0-15
7238,U001,200915438,GROC systems,02:18.2,2020,1930798475,23-04-2020,08-05-2020,23-04-2020,NAA8,9309,0-15
7239,U001,200769623,WAL-MAR us,03:21.7,2020,1930797714,16-04-2020,01-05-2020,16-04-2020,NAH4,8071.46,0-15
7240,U001,200792293,UNIFIE co,11:00.1,2020,1930719962,30-03-2020,14-04-2020,30-03-2020,NAA8,24429.37,0-15
7241,U001,200772670,ASSOCIAT llc,05:52.8,2020,1930766598,08-04-2020,23-04-2020,08-04-2020,NAU5,42449.8,0-15
7242,U001,200743996,STATER  associates,46:12.1,2020,1930845288,01-05-2020,16-05-2020,01-05-2020,NAA8,16453.71,0-15
7243,U001,200762301,C&S WH in,02:38.5,2020,1930726696,01-04-2020,16-04-2020,01-04-2020,NAC6,24955.22,0-15
7244,U001,200775094,SAVE M corp,18:42.6,2020,1930691595,24-03-2020,08-04-2020,24-03-2020,NAA8,55332.97,0-15
7245,U013,140103400,FOST llc,53:09.6,2020,1991841876,12-04-2020,12-05-2020,12-04-2020,NAVE,8089.13,16-30
7246,U001,200769623,WAL-MAR co,17:57.2,2020,1930728086,02-04-2020,17-04-2020,02-04-2020,NAH4,61966.51,0-15
7247,U001,200769623,WAL-MAR co,27:03.2,2020,1930684798,22-03-2020,06-04-2020,22-03-2020,NAH4,1898.9,0-15
7248,U001,200793568,SUPE in,11:28.1,2020,1930748397,06-04-2020,21-04-2020,06-04-2020,NAA8,54387.83,0-15
7249,CA02,140106372,G T  us,13:56.9,2020,2960622382,22-03-2020,04-04-2020,25-03-2020,CA10,137563.02,0-15
7250,U001,200739006,AL llc,28:13.0,2020,1930802115,21-04-2020,06-05-2020,21-04-2020,NAA8,12601.8,0-15
7251,U001,200769623,WAL-MAR co,29:54.7,2020,1930718410,30-03-2020,14-04-2020,30-03-2020,NAH4,5380.16,0-15
7252,U001,200762301,C&S WH ,14:40.9,2020,1930781526,14-04-2020,29-04-2020,14-04-2020,NAC6,59300.99,Less than 0
7253,U001,200769623,WAL-MAR in,50:21.9,2020,1930584976,01-03-2020,16-03-2020,01-03-2020,NAH4,55107.54,0-15
7254,U001,200726979,BJ'S  corp,50:58.8,2020,1930636697,11-03-2020,26-03-2020,11-03-2020,NAA8,386.99,0-15
7255,CA02,100030194,AMAZO in,21:00.3,2020,2960623309,23-03-2020,11-04-2020,01-04-2020,CA10,2144.135,0-15
7256,U001,200782669,SYGMA corp,53:30.1,2020,1930756394,07-04-2020,22-04-2020,07-04-2020,NAA8,15985.17,0-15
7257,U001,200739006,AL corporation,23:38.4,2020,1930691234,24-03-2020,08-04-2020,24-03-2020,NAA8,37118.47,0-15
7258,U001,200706844,WINC corp,05:32.4,2020,1930597432,03-03-2020,07-05-2020,03-03-2020,NAGD,15622.53,0-15
7259,U001,200769623,WAL-MAR trust,12:01.7,2020,1930822998,25-04-2020,10-05-2020,25-04-2020,NAH4,12279.33,0-15
7260,U001,200744019,TARG in,29:42.0,2020,1930768694,10-04-2020,25-04-2020,10-04-2020,NAA8,46370.81,0-15
7261,U001,200762301,C&S WH corp,36:09.6,2020,1930827766,26-04-2020,11-05-2020,26-04-2020,NAC6,99900.51,Less than 0
7262,U001,200769623,WAL-MAR trust,09:00.7,2020,1930624472,10-03-2020,25-03-2020,10-03-2020,NAH4,21801.55,0-15
7263,U001,200769623,WAL-MAR foundation,55:08.7,2020,1930718367,29-03-2020,13-04-2020,29-03-2020,NAH4,19182.49,0-15
7264,U001,200769623,WAL-MAR foundation,44:36.4,2020,1930882656,11-05-2020,26-05-2020,11-05-2020,NAH4,3270.04,0-15
7265,CA02,140105686,SYSC associates,00:28.2,2020,2960623314,23-03-2020,03-04-2020,24-03-2020,CA10,3402,16-30
7266,U001,200769623,WAL-MAR ,22:04.4,2020,1930843380,01-05-2020,16-05-2020,01-05-2020,NAH4,40197.38,0-15
7267,U001,200703332,MAIN S ,30:15.7,2020,1930706120,01-04-2020,11-04-2020,01-04-2020,NA10,5751,0-15
7268,U001,200759878,SA trust,56:37.4,2020,1930826281,25-04-2020,10-05-2020,25-04-2020,NAH4,14926.31,0-15
7269,U001,200769623,WAL-MAR associates,14:12.2,2020,1930619121,06-03-2020,21-03-2020,06-03-2020,NAH4,28520.23,0-15
7270,U001,200936373,SUPE us,51:39.1,2020,1930693625,26-03-2020,10-04-2020,26-03-2020,NAA8,46460.85,0-15
7271,U001,200418007,AM corp,57:21.6,2020,1930549108,27-02-2020,13-03-2020,27-02-2020,NAA8,6171.08,0-15
7272,U001,200974851,RESTA llc,12:18.0,2020,1930706585,26-03-2020,15-04-2020,26-03-2020,NAD1,1443.8,0-15
7273,U001,200786288,FAMILY ,19:06.5,2020,1930729615,02-04-2020,17-04-2020,02-04-2020,NAC6,48000.28,Less than 0
7274,CA02,140104423,METRO  in,07:24.5,2020,2960619053,08-03-2020,20-03-2020,10-03-2020,CA10,88996.95,0-15
7275,U001,200820380,SMITH'S co,41:08.5,2020,1930718061,30-03-2020,14-04-2020,30-03-2020,NAA8,81089.8,0-15
7276,U001,200707822,PUBLI corp,54:10.7,2020,1930782900,13-04-2020,28-04-2020,13-04-2020,NAA8,60603.92,0-15
7277,U001,200592182,DECA corporation,39:28.1,2020,1930838806,29-04-2020,26-04-2020,16-04-2020,NAM2,5904.16,Less than 0
7278,U001,200974851,RESTA co,53:35.7,2020,1930659907,16-03-2020,31-03-2020,16-03-2020,NAA8,1914.61,0-15
7279,U013,100024102,FELI systems,57:52.1,2020,1991841430,29-03-2020,28-04-2020,29-03-2020,NAVE,7688.15,0-15
7280,U001,200794332,COST co,21:01.3,2020,1930748437,08-04-2020,23-04-2020,08-04-2020,NAAX,35398.58,Less than 0
7281,CA02,140104432,MAYR corporation,54:52.1,2020,2960618997,11-03-2020,23-03-2020,13-03-2020,CA10,6831.37,16-30
7282,U001,200707005,KING S llc,00:20.8,2020,1930622858,10-03-2020,25-03-2020,10-03-2020,NAA8,81682.81,0-15
7283,U001,200744019,TARG systems,52:57.6,2020,1930668459,18-03-2020,02-04-2020,18-03-2020,NAA8,83373.26,0-15
7284,U001,200752302,KROGER systems,21:17.5,2020,1930658225,18-03-2020,02-04-2020,18-03-2020,NAA8,17472.7,0-15
7285,U001,200769623,WAL-MAR llc,09:04.1,2020,1930833100,30-04-2020,15-05-2020,30-04-2020,NAH4,44666.8,0-15
7286,U001,200769623,WAL-MAR trust,09:38.5,2020,1930778144,12-04-2020,27-04-2020,12-04-2020,NAH4,8949.7,0-15
7287,U001,200772595,SAFEW associates,16:52.3,2020,1930693598,26-03-2020,10-04-2020,26-03-2020,NAA8,141937.08,0-15
7288,U001,200458131,TIMES systems,00:16.6,2020,1930676768,27-03-2020,11-04-2020,27-03-2020,NAA8,12970.5,0-15
7289,U001,200230690,DECA associates,33:26.2,2020,1930740720,03-04-2020,11-04-2020,01-04-2020,NAM2,3035.49,Less than 0
7290,U001,200794332,COST trust,45:58.8,2020,1930666996,19-03-2020,23-05-2020,19-03-2020,NAGD,18930.22,Less than 0
7291,U001,200769623,WAL-MAR associates,11:50.1,2020,1930814796,24-04-2020,09-05-2020,24-04-2020,NAH4,53389.73,0-15
7292,U001,200769623,WAL-MAR ,28:29.9,2020,1930685670,25-03-2020,09-04-2020,25-03-2020,NAH4,661.11,0-15
7293,U001,200769623,WAL-MAR systems,09:00.7,2020,1930621922,08-03-2020,23-03-2020,08-03-2020,NAH4,22110.81,0-15
7294,U001,200769623,WAL-MAR foundation,53:30.1,2020,1930629900,12-03-2020,27-03-2020,12-03-2020,NAH4,15982.65,0-15
7295,U001,200739941,FOX  in,49:44.0,2020,1930737314,10-04-2020,25-04-2020,10-04-2020,NAA8,19460.58,0-15
7296,CA02,140104429,COSTCO foundation,45:35.4,2020,2960621527,17-03-2020,05-04-2020,26-03-2020,CA10,68856.655,16-30
7297,U001,200769623,WAL-MAR in,51:36.6,2020,1930860459,06-05-2020,21-05-2020,06-05-2020,NAH4,21906.78,0-15
7298,U001,200769623,WAL-MAR corporation,35:16.7,2020,1930638157,12-03-2020,27-03-2020,12-03-2020,NAH4,69336.61,0-15
7299,U001,200769072,GREC foundation,32:01.2,2020,1930582616,07-03-2020,22-03-2020,07-03-2020,NAA8,18209.18,0-15
7300,U001,200762301,C&S WH in,57:35.5,2020,1930803194,20-04-2020,05-05-2020,20-04-2020,NAC6,65061.72,Less than 0
7301,U001,200743996,STATER  foundation,12:44.2,2020,1930857370,05-05-2020,20-05-2020,05-05-2020,NAA8,130658.92,0-15
7302,CA02,140104277,WALLA foundation,04:15.1,2020,2960630005,19-04-2020,08-05-2020,28-04-2020,CA10,32404.036,16-30
7303,U001,200148860,DOLLA in,46:03.1,2020,1930691375,25-03-2020,09-04-2020,25-03-2020,NAA8,11564.7,Less than 0
7304,U001,200744019,TARG ,12:09.2,2020,1930653689,16-03-2020,20-05-2020,16-03-2020,NAGD,12307.33,0-15
7305,U001,200418007,AM us,40:59.8,2020,1930822111,24-04-2020,09-05-2020,24-04-2020,NAA8,50446.08,0-15
7306,U001,200772595,SAFEW associates,47:57.2,2020,1930584645,29-02-2020,15-03-2020,29-02-2020,NAA8,163050.24,0-15
7307,U001,200707822,PUBLI us,09:23.6,2020,1930683757,21-03-2020,05-04-2020,21-03-2020,NAA8,83447.41,0-15
7308,U001,200769623,WAL-MAR systems,10:29.1,2020,1930818903,23-04-2020,08-05-2020,23-04-2020,NAH4,61297.39,16-30
7309,U001,200508557,FOODL llc,01:42.8,2020,1930565471,03-03-2020,18-03-2020,03-03-2020,NAA8,3782.52,0-15
7310,U001,200792734,MDV/ in,07:09.8,2020,1930797674,16-04-2020,01-05-2020,16-04-2020,NAA8,25161.59,0-15
7311,U001,200772670,ASSOCIAT co,44:34.1,2020,1930800843,20-04-2020,05-05-2020,20-04-2020,NAU5,20386.48,0-15
7312,U001,200759878,SA associates,56:50.3,2020,1930668118,20-03-2020,04-04-2020,20-03-2020,NAH4,34649.91,0-15
7313,U001,CCU002,KRFT FDS corporation,46:39.4,2020,1930687809,27-03-2020,01-05-2020,27-03-2020,NAG2,87296.6,16-30
7314,U001,200769623,WAL-MAR ,36:24.8,2020,1930621917,08-03-2020,23-03-2020,08-03-2020,NAH4,16206.09,0-15
7315,U001,100031704,DELHAIZE associates,09:48.1,2020,1930604647,06-03-2020,21-03-2020,06-03-2020,NAA8,82309.01,0-15
7316,U001,200078795,H T H associates,07:06.7,2020,1930701335,25-03-2020,09-04-2020,25-03-2020,NAA8,529.38,0-15
7317,U001,200726979,BJ'S  in,15:17.1,2020,1930859307,05-05-2020,20-05-2020,05-05-2020,NAA8,893.14,0-15
7318,U001,200793513,KROGER llc,07:39.7,2020,1930666871,18-03-2020,02-04-2020,18-03-2020,NAA8,152518.48,0-15
7319,U001,200771157,WEIS systems,10:43.9,2020,1930703407,25-03-2020,09-04-2020,25-03-2020,NAA8,669.42,0-15
7320,U001,200707822,PUBLI trust,36:28.2,2020,1930583146,28-02-2020,14-03-2020,28-02-2020,NAA8,112402.01,0-15
7321,CA02,140105686,SYSC in,29:57.6,2020,2960621190,18-03-2020,06-04-2020,27-03-2020,CA10,7526.015,0-15
7322,U001,200769623,WAL-MAR co,01:22.9,2020,1930726675,02-04-2020,17-04-2020,02-04-2020,NAH4,16064.57,0-15
7323,U001,200744019,TARG ,28:42.8,2020,1930675177,22-03-2020,06-04-2020,22-03-2020,NAA8,7769,0-15
7324,U001,200769623,WAL-MAR ,28:13.4,2020,1930732071,02-04-2020,17-04-2020,02-04-2020,NAH4,52273.75,0-15
7325,U001,200759878,SA corp,10:27.2,2020,1930729017,02-04-2020,17-04-2020,02-04-2020,NAH4,12668.17,0-15
7326,U001,200759878,SA corp,42:46.6,2020,1930638168,13-03-2020,28-03-2020,13-03-2020,NAH4,31705.47,0-15
7327,CA02,140106408,WAL-M in,15:24.2,2020,2960623568,26-03-2020,05-04-2020,26-03-2020,CA10,619.829,16-30
7328,U001,200769623,WAL-MAR ,18:25.1,2020,1930892518,12-05-2020,27-05-2020,12-05-2020,NAH4,1518.56,0-15
7329,U001,200915438,GROC foundation,45:08.1,2020,1930779654,16-04-2020,01-05-2020,16-04-2020,NAA8,13805.96,0-15
